NPC ID,NPC friendliness,NPC item value,NPC quest value,NPC gender,NPC class,NPC area level,User ID,User level,User class,Interaction length,Interaction text exchanges,Interaction quests acquired,Interaction transactions
350,79.04,5,5,F,Mage,40,57818,40,Mage,11.8,14,3,5
302,66.76,2,-5,F,Mage,10,60657,10,Mage,6.85,17,3,3
346,119.38,-3,5,F,Fighter,30,17566,32,Mage,11.27,14,3,4
309,32.91,-5,-3,M,Thief,40,16495,37,Fighter,10.54,17,3,5
307,51.31,-5,-3,M,Mage,30,38690,27,Mage,8.95,16,3,4
332,18.28,3,-2,F,Thief,10,52152,10,Fighter,11.35,16,4,1
348,79.14,-3,1,F,Thief,30,83045,26,Mage,11.63,15,3,4
301,97.39,-2,5,F,Fighter,40,20902,44,Thief,11.31,14,3,4
337,54.09,-1,1,F,Thief,40,83926,44,Mage,11.79,15,4,4
301,108.5,-2,5,F,Fighter,40,32315,44,Thief,12.5,13,3,4
320,18.69,-5,4,F,Fighter,40,27329,38,Mage,9.76,17,3,5
342,100.87,5,1,M,Mage,40,27329,38,Mage,12.49,15,3,5
347,1.58,5,0,F,Mage,10,53112,9,Mage,10.69,14,5,1
329,66.43,0,-1,F,Mage,10,14988,12,Thief,6.34,15,2,3
319,83.06,0,-3,M,Mage,40,86656,41,Mage,11.7,16,3,5
324,6.63,-5,0,M,Fighter,40,71168,43,Thief,10.76,15,3,5
343,25.65,1,-4,M,Mage,10,70914,11,Fighter,8.92,17,4,2
303,44.69,0,1,M,Thief,10,82622,8,Fighter,9.53,17,4,2
327,88.29,-4,2,M,Mage,20,48176,21,Fighter,11.16,16,3,4
307,54.7,-5,-3,M,Mage,30,57566,30,Mage,9.31,16,3,5
340,23.0,3,0,F,Thief,20,82555,16,Thief,10.52,17,4,2
303,42.65,0,1,M,Thief,10,34085,8,Fighter,9.06,16,4,2
324,11.7,-5,0,M,Fighter,40,34893,39,Mage,10.19,16,3,5
305,12.8,0,-2,F,Thief,30,30541,31,Mage,9.31,16,3,5
301,88.56,-2,5,F,Fighter,40,30704,44,Thief,11.74,15,3,4
322,105.79,4,2,F,Fighter,40,32064,40,Mage,12.31,14,3,5
312,56.25,4,5,M,Mage,10,53112,9,Mage,7.2,16,2,3
345,60.15,-5,-4,M,Fighter,30,42829,29,Mage,9.98,16,3,4
330,2.8,5,-4,M,Thief,10,76966,13,Fighter,11.08,15,5,1
335,66.74,2,-1,F,Fighter,30,38690,27,Mage,11.07,16,3,4
325,11.14,-3,2,F,Fighter,30,16136,25,Mage,8.3,18,2,5
349,38.86,3,-1,M,Fighter,30,73743,26,Mage,8.86,17,3,5
310,5.01,-1,-5,F,Mage,30,25449,31,Fighter,8.31,15,3,5
339,85.2,5,3,F,Fighter,10,45657,12,Thief,4.1,13,1,4
305,15.67,0,-2,F,Thief,30,38685,27,Fighter,8.61,15,3,5
316,9.96,0,-3,F,Thief,30,57345,25,Fighter,7.44,16,2,6
328,71.06,-2,0,F,Thief,30,17433,28,Mage,9.89,16,3,5
302,71.65,2,-5,F,Mage,10,57354,6,Fighter,6.8,16,3,2
316,9.57,0,-3,F,Thief,30,86602,25,Thief,7.79,17,2,6
343,28.66,1,-4,M,Mage,10,43442,8,Fighter,9.22,16,4,2
304,14.54,3,-5,M,Thief,10,62632,7,Thief,10.28,16,5,1
333,48.26,-2,5,F,Fighter,30,41707,29,Fighter,9.56,16,3,5
341,1.17,-2,3,F,Fighter,10,71324,9,Thief,11.22,14,5,1
335,66.02,2,-1,F,Fighter,30,19390,32,Mage,10.54,16,3,5
304,4.7,3,-5,M,Thief,10,35954,13,Mage,11.04,17,4,1
336,10.5,-5,1,F,Thief,40,82319,43,Thief,10.52,16,3,5
349,37.18,3,-1,M,Fighter,30,38377,26,Thief,9.31,15,3,5
338,94.63,4,-5,F,Fighter,40,27329,38,Mage,11.29,15,3,5
309,40.08,-5,-3,M,Thief,40,59035,42,Thief,10.97,16,3,5
325,19.67,-3,2,F,Fighter,30,84041,28,Fighter,8.16,18,3,5
321,106.09,0,-1,F,Mage,30,17810,26,Mage,10.92,17,3,5
344,77.71,4,1,M,Fighter,20,62722,22,Mage,9.9,16,3,4
328,60.66,-2,0,F,Thief,30,19694,35,Thief,10.82,16,3,5
333,60.69,-2,5,F,Fighter,30,81290,29,Thief,9.31,16,3,4
346,99.71,-3,5,F,Fighter,30,76651,32,Thief,12.15,14,3,4
316,0.0,0,-3,F,Thief,30,48331,25,Mage,7.34,16,2,6
333,44.22,-2,5,F,Fighter,30,24191,32,Thief,10.28,16,3,5
313,55.91,5,-5,F,Thief,10,25928,7,Mage,8.67,17,3,2
348,88.97,-3,1,F,Thief,30,41677,25,Mage,11.28,16,3,4
346,113.2,-3,5,F,Fighter,30,22118,28,Fighter,12.37,15,3,4
308,90.29,-2,5,F,Mage,20,34454,21,Mage,10.94,16,3,4
312,49.5,4,5,M,Mage,10,57354,6,Fighter,7.63,15,3,3
317,87.4,4,2,M,Thief,40,16084,38,Thief,12.07,15,3,5
322,101.82,4,2,F,Fighter,40,75694,35,Thief,11.8,15,3,5
330,1.3,5,-4,M,Thief,10,15416,13,Mage,10.54,16,4,1
334,55.25,0,1,M,Fighter,40,66602,40,Thief,11.27,17,3,5
317,75.23,4,2,M,Thief,40,10264,43,Mage,11.81,14,3,5
319,82.12,0,-3,M,Mage,40,48927,45,Thief,11.52,16,3,5
349,35.3,3,-1,M,Fighter,30,30311,34,Thief,9.76,16,3,5
303,33.61,0,1,M,Thief,10,38157,5,Mage,9.25,16,4,2
320,16.66,-5,4,F,Fighter,40,30704,44,Thief,10.83,15,3,5
320,5.19,-5,4,F,Fighter,40,73486,40,Mage,9.13,15,3,5
337,52.88,-1,1,F,Thief,40,89884,35,Thief,9.77,15,3,5
304,6.78,3,-5,M,Thief,10,89276,13,Thief,10.47,15,4,1
302,70.75,2,-5,F,Mage,10,60001,11,Thief,7.33,16,3,3
309,45.16,-5,-3,M,Thief,40,84392,40,Fighter,9.93,16,3,5
330,4.78,5,-4,M,Thief,10,38000,12,Thief,10.6,15,4,1
304,17.18,3,-5,M,Thief,10,15416,13,Mage,10.82,17,4,1
334,67.1,0,1,M,Fighter,40,48927,45,Thief,11.68,16,3,5
327,95.91,-4,2,M,Mage,20,41011,24,Fighter,10.85,17,3,4
324,7.66,-5,0,M,Fighter,40,15157,44,Mage,9.89,18,3,5
348,79.71,-3,1,F,Thief,30,20887,28,Mage,11.23,16,3,4
304,20.32,3,-5,M,Thief,10,86605,9,Fighter,10.93,15,5,1
318,84.11,3,2,F,Mage,30,57566,30,Mage,10.62,16,3,5
349,32.92,3,-1,M,Fighter,30,87622,33,Mage,9.24,18,3,5
302,68.58,2,-5,F,Mage,10,38217,6,Thief,7.1,17,2,3
322,103.0,4,2,F,Fighter,40,56013,36,Thief,12.3,16,3,5
325,23.91,-3,2,F,Fighter,30,61609,34,Thief,9.18,16,3,5
306,91.15,0,5,M,Mage,10,87739,8,Thief,2.34,10,1,4
317,83.77,4,2,M,Thief,40,75694,35,Thief,11.77,16,3,5
325,12.72,-3,2,F,Fighter,30,88841,34,Fighter,8.72,17,3,5
345,38.71,-5,-4,M,Fighter,30,27891,31,Fighter,10.4,16,3,4
308,109.34,-2,5,F,Mage,20,58939,24,Thief,11.39,14,3,4
334,64.83,0,1,M,Fighter,40,35033,37,Mage,11.44,15,3,5
350,64.07,5,5,F,Mage,40,51841,37,Mage,11.72,17,3,5
322,97.77,4,2,F,Fighter,40,76336,42,Thief,11.42,14,3,5
346,109.5,-3,5,F,Fighter,30,42545,31,Thief,11.54,16,3,4
330,16.05,5,-4,M,Thief,10,31117,10,Thief,10.73,14,4,1
334,49.68,0,1,M,Fighter,40,85057,43,Thief,11.7,14,3,5
329,61.43,0,-1,F,Mage,10,41730,7,Thief,5.35,15,2,3
334,50.59,0,1,M,Fighter,40,23820,37,Thief,11.05,14,3,5
343,26.05,1,-4,M,Mage,10,54720,7,Thief,9.07,16,4,2
322,95.47,4,2,F,Fighter,40,43850,42,Fighter,11.85,17,3,5
332,21.96,3,-2,F,Thief,10,35086,7,Mage,10.31,17,5,1
320,22.81,-5,4,F,Fighter,40,20902,44,Thief,9.34,17,3,5
307,44.66,-5,-3,M,Mage,30,25168,31,Fighter,10.4,17,3,5
350,74.5,5,5,F,Mage,40,27329,38,Mage,11.41,16,3,5
313,55.75,5,-5,F,Thief,10,39882,12,Mage,8.2,17,3,2
305,12.58,0,-2,F,Thief,30,61609,34,Thief,9.29,18,3,5
327,94.58,-4,2,M,Mage,20,87113,25,Thief,11.78,16,3,5
330,6.74,5,-4,M,Thief,10,19713,5,Fighter,10.24,16,5,2
350,73.0,5,5,F,Mage,40,68120,40,Thief,11.55,14,3,5
341,4.42,-2,3,F,Fighter,10,25790,13,Fighter,10.89,15,5,1
342,104.51,5,1,M,Mage,40,73241,36,Fighter,12.33,15,3,4
345,49.7,-5,-4,M,Fighter,30,76107,33,Mage,9.47,16,3,5
320,8.14,-5,4,F,Fighter,40,44663,41,Fighter,9.85,17,3,5
334,61.95,0,1,M,Fighter,40,76153,43,Fighter,11.53,15,3,5
341,9.81,-2,3,F,Fighter,10,39590,5,Thief,11.63,15,5,1
335,75.14,2,-1,F,Fighter,30,27138,30,Thief,10.86,15,3,5
317,87.81,4,2,M,Thief,40,47409,36,Mage,12.07,15,3,5
301,104.09,-2,5,F,Fighter,40,51500,35,Mage,12.29,15,4,4
308,107.68,-2,5,F,Mage,20,88365,23,Thief,11.29,16,3,4
334,72.9,0,1,M,Fighter,40,50149,42,Thief,11.93,15,3,5
334,73.04,0,1,M,Fighter,40,62543,43,Fighter,12.02,16,3,5
335,65.48,2,-1,F,Fighter,30,67017,35,Mage,11.45,15,3,4
317,92.53,4,2,M,Thief,40,74736,38,Fighter,12.5,15,3,5
346,114.26,-3,5,F,Fighter,30,86444,33,Mage,11.53,14,3,4
348,77.34,-3,1,F,Thief,30,73438,31,Fighter,11.85,16,3,5
320,2.52,-5,4,F,Fighter,40,81724,40,Mage,9.42,17,3,5
315,94.31,-3,-3,F,Fighter,20,67914,25,Fighter,11.4,15,3,5
335,61.83,2,-1,F,Fighter,30,58507,25,Mage,10.28,16,3,5
306,97.02,0,5,M,Mage,10,80546,5,Mage,3.23,11,1,4
313,39.77,5,-5,F,Thief,10,80546,5,Mage,8.26,16,3,2
349,24.81,3,-1,M,Fighter,30,21468,27,Mage,8.67,16,3,5
309,43.08,-5,-3,M,Thief,40,39861,37,Thief,10.46,18,3,4
316,0.0,0,-3,F,Thief,30,17527,32,Mage,8.15,16,3,5
321,105.06,0,-1,F,Mage,30,25168,31,Fighter,11.79,16,3,4
339,86.95,5,3,F,Fighter,10,46955,10,Thief,4.44,14,1,4
317,79.2,4,2,M,Thief,40,71637,43,Fighter,11.99,14,3,5
326,47.81,-1,-1,M,Mage,20,26828,22,Thief,8.71,17,3,5
309,37.55,-5,-3,M,Thief,40,27329,38,Mage,10.54,16,3,5
309,43.01,-5,-3,M,Thief,40,19694,35,Thief,9.74,16,3,5
313,37.1,5,-5,F,Thief,10,61576,9,Thief,8.56,17,3,2
322,86.08,4,2,F,Fighter,40,28369,39,Thief,11.83,13,3,5
346,108.14,-3,5,F,Fighter,30,62766,25,Thief,11.3,16,3,4
350,79.18,5,5,F,Mage,40,31548,43,Fighter,12.37,16,3,5
319,67.48,0,-3,M,Mage,40,66852,45,Thief,11.6,15,3,4
317,91.02,4,2,M,Thief,40,13308,38,Mage,12.21,14,3,5
341,0.0,-2,3,F,Fighter,10,68432,12,Fighter,11.17,15,5,1
317,92.4,4,2,M,Thief,40,75698,35,Mage,12.11,14,3,5
338,92.18,4,-5,F,Fighter,40,61307,37,Fighter,11.71,15,3,5
312,69.5,4,5,M,Mage,10,63765,7,Mage,6.97,16,3,3
350,70.03,5,5,F,Mage,40,39215,39,Mage,11.1,15,3,5
301,93.8,-2,5,F,Fighter,40,62543,43,Fighter,12.24,15,3,4
337,56.47,-1,1,F,Thief,40,57280,43,Fighter,10.89,16,4,4
347,0.0,5,0,F,Mage,10,87982,10,Thief,11.83,16,5,1
331,103.28,2,-5,F,Mage,40,32064,40,Mage,11.55,15,3,5
335,85.15,2,-1,F,Fighter,30,47138,33,Thief,11.52,16,3,5
346,116.56,-3,5,F,Fighter,30,15533,25,Mage,11.63,15,3,4
342,97.74,5,1,M,Mage,40,46241,38,Thief,12.25,15,3,5
304,24.1,3,-5,M,Thief,10,37473,5,Thief,10.55,15,5,1
338,102.85,4,-5,F,Fighter,40,13109,38,Mage,12.5,15,3,5
331,97.01,2,-5,F,Mage,40,53013,38,Mage,11.71,14,4,5
317,75.06,4,2,M,Thief,40,62232,43,Thief,12.24,15,3,5
345,58.73,-5,-4,M,Fighter,30,40051,32,Mage,10.48,17,3,4
332,3.23,3,-2,F,Thief,10,82947,14,Mage,10.59,17,4,1
324,14.29,-5,0,M,Fighter,40,58474,36,Thief,9.4,15,3,5
335,78.5,2,-1,F,Fighter,30,35847,29,Mage,10.52,15,3,4
319,71.01,0,-3,M,Mage,40,29767,40,Fighter,11.21,14,3,5
310,4.46,-1,-5,F,Mage,30,72803,26,Fighter,7.46,16,3,5
333,53.44,-2,5,F,Fighter,30,47511,25,Thief,9.09,16,3,5
324,19.59,-5,0,M,Fighter,40,72663,45,Fighter,10.89,16,3,5
330,8.8,5,-4,M,Thief,10,55130,9,Fighter,11.61,17,4,1
334,59.5,0,1,M,Fighter,40,50149,42,Thief,11.8,14,3,5
349,34.76,3,-1,M,Fighter,30,89884,35,Thief,9.67,17,3,5
330,8.61,5,-4,M,Thief,10,70947,13,Mage,10.88,15,4,1
345,47.46,-5,-4,M,Fighter,30,40451,25,Mage,9.54,17,3,4
347,11.32,5,0,F,Mage,10,67212,10,Mage,11.4,16,5,1
310,21.17,-1,-5,F,Mage,30,82350,31,Thief,9.26,17,3,6
337,52.77,-1,1,F,Thief,40,70834,35,Thief,10.28,16,3,5
330,12.34,5,-4,M,Thief,10,24903,8,Mage,10.46,15,4,1
307,37.83,-5,-3,M,Mage,30,38195,35,Thief,9.87,16,3,4
322,88.03,4,2,F,Fighter,40,81499,43,Fighter,11.18,16,4,5
338,92.13,4,-5,F,Fighter,40,80734,41,Thief,11.78,15,3,5
324,6.91,-5,0,M,Fighter,40,25953,39,Thief,9.31,17,3,5
329,82.02,0,-1,F,Mage,10,31723,10,Thief,5.33,15,2,3
318,69.74,3,2,F,Mage,30,64270,33,Thief,10.5,17,3,5
327,76.6,-4,2,M,Mage,20,68910,24,Mage,10.75,16,3,4
305,19.17,0,-2,F,Thief,30,83619,25,Mage,7.88,16,2,5
305,22.81,0,-2,F,Thief,30,76049,28,Mage,8.87,17,2,5
310,12.02,-1,-5,F,Mage,30,38265,26,Thief,8.29,16,3,5
305,34.24,0,-2,F,Thief,30,52136,34,Thief,8.87,17,3,5
312,64.33,4,5,M,Mage,10,24572,7,Thief,8.27,16,3,3
341,0.0,-2,3,F,Fighter,10,34787,7,Fighter,11.7,17,5,1
309,27.96,-5,-3,M,Thief,40,15064,45,Fighter,10.78,16,3,5
340,28.59,3,0,F,Thief,20,59661,17,Fighter,9.6,17,4,2
336,9.56,-5,1,F,Thief,40,58388,40,Thief,10.05,18,3,5
303,26.01,0,1,M,Thief,10,83013,15,Fighter,8.52,18,4,2
350,67.58,5,5,F,Mage,40,24800,44,Thief,11.55,15,3,5
350,80.8,5,5,F,Mage,40,80223,37,Fighter,11.38,17,3,5
313,47.23,5,-5,F,Thief,10,51211,7,Mage,8.6,17,3,3
313,47.83,5,-5,F,Thief,10,51211,7,Mage,9.09,16,3,2
317,89.47,4,2,M,Thief,40,46241,38,Thief,12.28,14,3,5
328,50.28,-2,0,F,Thief,30,42448,27,Mage,10.23,15,3,4
336,3.62,-5,1,F,Thief,40,69860,39,Mage,10.2,17,3,5
303,30.5,0,1,M,Thief,10,71599,10,Fighter,9.86,16,3,2
342,100.51,5,1,M,Mage,40,62232,43,Thief,12.19,15,3,5
332,17.49,3,-2,F,Thief,10,89276,13,Thief,10.11,17,5,1
328,72.52,-2,0,F,Thief,30,10230,31,Fighter,11.01,16,3,4
314,60.25,-2,-2,F,Fighter,30,27922,33,Thief,11.38,16,3,5
301,95.67,-2,5,F,Fighter,40,51883,41,Mage,11.57,15,3,4
350,79.17,5,5,F,Mage,40,88020,45,Fighter,12.02,13,3,5
341,0.0,-2,3,F,Fighter,10,39286,9,Thief,11.2,16,5,1
334,56.08,0,1,M,Fighter,40,57235,37,Thief,10.6,15,3,4
302,51.5,2,-5,F,Mage,10,86822,14,Mage,7.24,16,2,3
306,104.89,0,5,M,Mage,10,76792,10,Fighter,2.72,10,1,4
313,49.42,5,-5,F,Thief,10,61064,14,Mage,8.36,17,3,2
323,3.1,-2,3,F,Mage,30,52136,34,Thief,8.19,16,3,5
331,106.9,2,-5,F,Mage,40,55539,39,Thief,11.86,15,3,5
328,51.89,-2,0,F,Thief,30,72240,33,Fighter,10.75,17,3,5
350,71.69,5,5,F,Mage,40,15768,43,Fighter,11.58,16,3,5
312,51.88,4,5,M,Mage,10,23904,14,Fighter,7.02,16,3,3
305,36.38,0,-2,F,Thief,30,26825,35,Fighter,9.4,16,3,5
348,76.81,-3,1,F,Thief,30,76049,28,Mage,10.55,16,3,4
332,21.75,3,-2,F,Thief,10,71222,14,Thief,9.98,16,4,1
346,106.94,-3,5,F,Fighter,30,89219,26,Thief,11.55,16,3,4
325,0.33,-3,2,F,Fighter,30,80485,31,Fighter,7.91,16,3,5
309,26.05,-5,-3,M,Thief,40,81661,39,Fighter,9.73,16,3,5
318,79.61,3,2,F,Mage,30,59240,33,Fighter,11.3,15,3,5
345,41.06,-5,-4,M,Fighter,30,62766,25,Thief,9.38,17,3,5
344,67.8,4,1,M,Fighter,20,52700,20,Thief,4.78,14,2,3
348,93.45,-3,1,F,Thief,30,16366,27,Thief,11.6,16,3,4
304,4.15,3,-5,M,Thief,10,58488,6,Thief,10.83,15,5,1
323,0.0,-2,3,F,Mage,30,87530,32,Fighter,8.54,16,3,5
317,88.42,4,2,M,Thief,40,40703,44,Fighter,11.96,15,3,5
328,60.54,-2,0,F,Thief,30,41677,25,Mage,9.62,15,3,5
328,69.8,-2,0,F,Thief,30,20887,28,Mage,10.27,16,3,5
346,113.12,-3,5,F,Fighter,30,63692,32,Mage,12.13,16,3,4
301,89.88,-2,5,F,Fighter,40,79430,39,Mage,12.02,15,3,4
329,75.73,0,-1,F,Mage,10,31773,6,Thief,5.98,14,2,3
314,68.68,-2,-2,F,Fighter,30,20887,28,Mage,10.47,16,3,4
347,8.59,5,0,F,Mage,10,41730,7,Thief,10.64,15,5,1
341,0.0,-2,3,F,Fighter,10,67356,7,Thief,11.78,16,5,1
315,99.05,-3,-3,F,Fighter,20,35137,23,Thief,11.54,15,3,4
330,16.49,5,-4,M,Thief,10,42251,13,Mage,10.98,15,4,1
347,0.0,5,0,F,Mage,10,29685,12,Mage,11.03,16,5,1
312,66.91,4,5,M,Mage,10,34085,8,Fighter,7.15,16,3,3
328,66.01,-2,0,F,Thief,30,11682,25,Thief,9.99,16,3,4
307,46.63,-5,-3,M,Mage,30,67250,28,Fighter,10.19,15,3,5
311,83.59,-2,-5,M,Mage,10,67356,7,Thief,6.19,15,2,3
307,47.09,-5,-3,M,Mage,30,72442,25,Thief,8.89,17,3,5
347,11.88,5,0,F,Mage,10,52756,10,Mage,11.7,16,5,1
312,63.38,4,5,M,Mage,10,68432,12,Fighter,6.45,16,2,3
303,32.32,0,1,M,Thief,10,27691,6,Thief,9.47,18,4,2
334,56.44,0,1,M,Fighter,40,60586,42,Fighter,11.56,14,3,5
315,85.79,-3,-3,F,Fighter,20,11838,23,Mage,11.45,15,3,5
338,103.63,4,-5,F,Fighter,40,64525,44,Fighter,12.4,13,3,4
338,102.28,4,-5,F,Fighter,40,32064,40,Mage,11.48,14,3,5
322,90.84,4,2,F,Fighter,40,41752,43,Fighter,10.84,16,3,5
329,75.69,0,-1,F,Mage,10,74518,8,Mage,5.69,15,2,3
346,107.0,-3,5,F,Fighter,30,40492,30,Mage,12.5,15,3,4
347,0.01,5,0,F,Mage,10,75270,11,Fighter,10.31,15,5,1
309,40.16,-5,-3,M,Thief,40,33606,42,Thief,10.33,16,3,5
337,43.55,-1,1,F,Thief,40,10715,38,Mage,11.14,17,3,5
304,6.68,3,-5,M,Thief,10,19713,5,Fighter,10.9,16,4,1
341,7.06,-2,3,F,Fighter,10,34087,12,Thief,10.96,17,5,1
303,34.85,0,1,M,Thief,10,81846,9,Mage,9.34,17,4,2
348,94.73,-3,1,F,Thief,30,80097,27,Mage,11.07,16,3,5
337,55.89,-1,1,F,Thief,40,58474,36,Thief,10.63,16,3,5
308,105.38,-2,5,F,Mage,20,37012,19,Thief,1.89,8,1,3
332,20.84,3,-2,F,Thief,10,39789,7,Fighter,10.5,16,5,1
317,89.28,4,2,M,Thief,40,67890,43,Fighter,11.82,15,3,5
320,2.98,-5,4,F,Fighter,40,33896,45,Fighter,9.51,16,3,5
331,109.63,2,-5,F,Mage,40,17523,45,Thief,11.23,14,3,5
350,77.34,5,5,F,Mage,40,19463,43,Thief,11.32,14,3,5
310,16.01,-1,-5,F,Mage,30,63021,27,Mage,8.14,15,3,5
301,90.46,-2,5,F,Fighter,40,86997,37,Mage,11.51,14,3,4
347,0.0,5,0,F,Mage,10,70947,13,Mage,11.13,16,5,1
313,56.29,5,-5,F,Thief,10,53538,15,Mage,8.58,17,3,3
339,73.74,5,3,F,Fighter,10,88724,8,Fighter,4.41,13,1,4
336,21.71,-5,1,F,Thief,40,71439,44,Fighter,9.8,15,3,5
304,12.23,3,-5,M,Thief,10,82108,11,Thief,10.99,16,4,1
349,45.2,3,-1,M,Fighter,30,37612,31,Fighter,9.63,16,3,5
325,18.25,-3,2,F,Fighter,30,45657,34,Thief,8.41,16,3,5
321,86.34,0,-1,F,Mage,30,15533,25,Mage,11.8,15,3,5
332,15.48,3,-2,F,Thief,10,52756,10,Mage,10.29,16,4,1
343,44.99,1,-4,M,Mage,10,57419,9,Mage,9.41,17,4,2
350,74.62,5,5,F,Mage,40,22845,36,Fighter,11.92,17,3,5
330,0.89,5,-4,M,Thief,10,14366,8,Thief,11.43,16,5,2
336,17.01,-5,1,F,Thief,40,19463,43,Thief,9.36,16,3,5
308,96.48,-2,5,F,Mage,20,77309,22,Thief,11.51,14,3,4
335,61.47,2,-1,F,Fighter,30,16869,34,Thief,11.27,14,3,5
318,81.44,3,2,F,Mage,30,75760,32,Fighter,11.06,16,3,5
321,107.14,0,-1,F,Mage,30,12892,32,Thief,11.73,16,3,4
312,62.76,4,5,M,Mage,10,37981,8,Thief,6.94,16,2,3
337,44.25,-1,1,F,Thief,40,87591,36,Mage,9.81,14,3,5
338,105.07,4,-5,F,Fighter,40,48351,36,Thief,12.02,16,3,5
308,100.15,-2,5,F,Mage,20,62766,25,Thief,11.24,16,3,4
332,12.61,3,-2,F,Thief,10,56849,8,Thief,10.63,15,5,1
332,0.93,3,-2,F,Thief,10,15269,12,Fighter,10.93,17,5,2
317,84.99,4,2,M,Thief,40,61041,43,Mage,11.58,15,3,5
331,93.72,2,-5,F,Mage,40,22840,36,Mage,11.41,15,3,5
317,79.62,4,2,M,Thief,40,20795,43,Fighter,12.23,15,3,5
338,100.88,4,-5,F,Fighter,40,85310,40,Thief,12.5,14,3,5
326,33.16,-1,-1,M,Mage,20,78490,15,Thief,8.66,16,3,2
305,13.58,0,-2,F,Thief,30,61609,34,Thief,9.85,15,3,5
312,71.5,4,5,M,Mage,10,74518,8,Mage,7.21,15,2,3
314,52.94,-2,-2,F,Fighter,30,81250,35,Fighter,10.2,16,3,4
311,65.39,-2,-5,M,Mage,10,27691,6,Thief,5.91,16,2,3
348,92.69,-3,1,F,Thief,30,42679,34,Mage,11.86,15,3,5
302,69.31,2,-5,F,Mage,10,31248,7,Thief,7.63,16,3,3
350,81.66,5,5,F,Mage,40,42251,39,Thief,11.64,15,3,5
312,60.97,4,5,M,Mage,10,86822,14,Mage,6.58,17,2,3
319,70.49,0,-3,M,Mage,40,81499,43,Fighter,12.38,15,3,5
314,56.17,-2,-2,F,Fighter,30,72240,33,Fighter,10.22,15,4,4
345,56.47,-5,-4,M,Fighter,30,52712,32,Mage,10.33,15,3,4
347,0.0,5,0,F,Mage,10,36520,6,Fighter,11.42,15,5,1
326,44.84,-1,-1,M,Mage,20,89290,16,Thief,9.27,16,3,1
312,67.72,4,5,M,Mage,10,26857,10,Thief,6.53,16,2,3
350,70.26,5,5,F,Mage,40,40703,44,Fighter,12.0,15,3,5
335,63.23,2,-1,F,Fighter,30,22426,30,Mage,11.02,14,3,5
343,41.2,1,-4,M,Mage,10,58599,9,Thief,9.7,17,4,2
345,54.99,-5,-4,M,Fighter,30,63006,30,Mage,10.55,16,3,4
317,88.17,4,2,M,Thief,40,16245,40,Fighter,11.79,15,3,5
341,0.0,-2,3,F,Fighter,10,19713,5,Fighter,11.84,15,5,0
307,49.13,-5,-3,M,Mage,30,57345,25,Fighter,9.54,15,3,4
335,81.47,2,-1,F,Fighter,30,86000,34,Mage,10.58,16,3,5
308,99.58,-2,5,F,Mage,20,31387,15,Thief,2.11,9,1,4
332,18.03,3,-2,F,Thief,10,68432,12,Fighter,10.96,15,5,1
337,52.39,-1,1,F,Thief,40,80459,39,Mage,10.82,15,3,5
309,40.95,-5,-3,M,Thief,40,88541,39,Mage,10.77,17,3,5
346,115.99,-3,5,F,Fighter,30,88385,31,Fighter,12.01,16,3,5
301,89.1,-2,5,F,Fighter,40,12710,36,Fighter,11.59,16,3,5
319,79.34,0,-3,M,Mage,40,11421,38,Fighter,11.53,16,3,5
332,9.58,3,-2,F,Thief,10,50547,10,Fighter,11.03,16,4,2
322,95.6,4,2,F,Fighter,40,19512,41,Fighter,11.7,15,3,5
319,79.69,0,-3,M,Mage,40,29937,40,Mage,11.1,15,3,5
307,43.57,-5,-3,M,Mage,30,38690,27,Mage,9.26,17,3,4
321,90.14,0,-1,F,Mage,30,33815,29,Mage,11.42,15,3,5
326,27.19,-1,-1,M,Mage,20,87826,20,Fighter,9.01,16,4,2
318,74.74,3,2,F,Mage,30,57436,26,Fighter,10.69,16,3,5
320,17.07,-5,4,F,Fighter,40,80459,39,Mage,9.08,16,3,6
340,17.27,3,0,F,Thief,20,10212,16,Fighter,10.31,18,4,2
326,47.74,-1,-1,M,Mage,20,28124,18,Mage,9.11,15,4,2
341,5.44,-2,3,F,Fighter,10,25790,13,Fighter,11.61,14,5,1
337,54.37,-1,1,F,Thief,40,57759,39,Thief,10.7,15,3,5
322,96.42,4,2,F,Fighter,40,16084,38,Thief,12.5,15,3,4
338,102.45,4,-5,F,Fighter,40,22786,39,Thief,11.59,16,4,5
341,0.0,-2,3,F,Fighter,10,11542,10,Mage,11.99,15,5,1
338,102.18,4,-5,F,Fighter,40,76430,43,Mage,11.89,14,3,4
348,91.8,-3,1,F,Thief,30,75760,32,Fighter,11.58,15,3,4
339,84.9,5,3,F,Fighter,10,54079,10,Fighter,4.97,13,2,3
347,6.09,5,0,F,Mage,10,56849,8,Thief,10.76,16,5,1
336,18.56,-5,1,F,Thief,40,25663,43,Mage,9.31,16,3,5
348,94.39,-3,1,F,Thief,30,16136,25,Mage,10.79,16,3,4
347,7.01,5,0,F,Mage,10,45561,5,Thief,11.76,16,5,1
319,63.89,0,-3,M,Mage,40,35409,43,Fighter,11.78,16,3,4
350,65.39,5,5,F,Mage,40,60586,42,Fighter,11.87,15,3,5
328,61.38,-2,0,F,Thief,30,83619,25,Mage,9.73,15,3,5
339,89.52,5,3,F,Fighter,10,63493,8,Mage,4.2,12,2,4
340,24.81,3,0,F,Thief,20,58507,25,Mage,8.3,17,3,5
